OGF_ID,MUNICIPAL_TYPE,MUNICIPAL_TYPE_FR,MUNICIPAL_NAME,MUNICIPAL_NAME_FR,MUNID,MAH_CODE,MUNICIPAL_AREA_EXTENT_TYPE,MUNICIPAL_AREA_EXTENT_TYPE_FR,ASSESSMENT_CODE,MUNICIPAL_NAME_PREFIX,MUNICIPAL_NAME_PREFIX_FR,MUNICIPAL_NAME_SHORTFORM,MUNICIPAL_NAME_SHORTFORM_FR,UPPER_TIER_ASSESSMENT_CODE,UPPER_TIER_MUNICIPALITY,UPPER_TIER_MUNICIPALITY_FR,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
319586228,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF HARRIS,CANTON DE HARRIS,54014,90611,Mainland,Terre ferme,5414,TOWNSHIP OF,CANTON DE,HARRIS,HARRIS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8241,0,0
319586275,Single Tier Municipality,Municipalités à palier unique,TOWN OF NORTHEASTERN MANITOULIN AND THE ISLANDS,VILLE DE NORTHEASTERN MANITOULIN AND THE ISLANDS,51015,83403,Water,Eau,5119,TOWN OF,VILLE DE,NORTHEASTERN MANITOULIN AND THE ISLANDS,NORTHEASTERN MANITOULIN AND THE ISLANDS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8257,0,0
319586238,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF ASPHODEL-NORWOOD,CANTON D'ASPHODEL-NORWOOD,15002,66615,Mainland,Terre ferme,1501,TOWNSHIP OF,CANTON DE,ASPHODEL-NORWOOD,ASPHODEL-NORWOOD,,COUNTY OF PETERBOROUGH,COMTÉ DE PETERBOROUGH,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8273,0,0
319586064,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF NIPIGON,CANTON DE NIPIGON,58044,89607,Mainland,Terre ferme,5844,TOWNSHIP OF,CANTON DE,NIPIGON,NIPIGON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8289,0,0
319585739,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF EMO,CANTON D'EMO,59019,87607,Islands,Îles,5919,TOWNSHIP OF,CANTON DE,EMO,EMO,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8305,0,0
319586086,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF CARLING,CANTON DE CARLING,49036,86602,Islands,Îles,4936,TOWNSHIP OF,CANTON DE,CARLING,CARLING,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8321,0,0
319585841,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF GEORGIAN BLUFFS,CANTON DE GEORGIAN BLUFFS,42055,47622,Mainland,Terre ferme,4203,TOWNSHIP OF,CANTON DE,GEORGIAN BLUFFS,GEORGIAN BLUFFS,,COUNTY OF GREY,COMTÉ DE GREY,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8337,0,0
319585931,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF MAGNETAWAN,MUNICIPALITÉ DE MAGNETAWAN,49041,86622,Mainland,Terre ferme,4944,MUNICIPALITY OF,MUNICIPALITÉ DE,MAGNETAWAN,MAGNETAWAN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8353,0,0
319586291,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF SHUNIAH,MUNICIPALITÉ DE SHUNIAH,58028,89612,Islands,Îles,5828,MUNICIPALITY OF,MUNICIPALITÉ DE,SHUNIAH,SHUNIAH,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8369,0,0
319586003,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF DUBREUILVILLE,CANTON DE DUBREUILVILLE,57079,80619,Mainland,Terre ferme,5779,TOWNSHIP OF,CANTON DE,DUBREUILVILLE,DUBREUILVILLE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8385,0,0
319585723,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF GODERICH,VILLE DE GODERICH,40028,52403,Water,Eau,4028,TOWN OF,VILLE DE,GODERICH,GODERICH,,COUNTY OF HURON,COMTÉ DE HURON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8401,0,0
319586009,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF JOHNSON,CANTON DE JOHNSON,57016,80605,Water,Eau,5716,TOWNSHIP OF,CANTON DE,JOHNSON,JOHNSON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8417,0,0
319586063,Single Tier Municipality,Municipalités à palier unique,CITY OF NORTH BAY,CITÉ DE NORTH BAY,48044,85101,Mainland,Terre ferme,4844,CITY OF,CITÉ DE,NORTH BAY,NORTH BAY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8433,0,0
319586217,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PENETANGUISHENE,VILLE DE PENETANGUISHENE,43072,70406,Islands,Îles,4372,TOWN OF,VILLE DE,PENETANGUISHENE,PENETANGUISHENE,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8449,0,0
319585968,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF GEORGIAN BLUFFS,CANTON DE GEORGIAN BLUFFS,42055,47622,Water,Eau,4203,TOWNSHIP OF,CANTON DE,GEORGIAN BLUFFS,GEORGIAN BLUFFS,,COUNTY OF GREY,COMTÉ DE GREY,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8465,0,0
319585942,Single Tier Municipality,Municipalités à palier unique,CITY OF THUNDER BAY,CITÉ DE THUNDER BAY,58004,89101,Mainland,Terre ferme,5804,CITY OF,CITÉ DE,THUNDER BAY,THUNDER BAY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8481,0,0
319585759,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF EAST FERRIS,CANTON D'EAST FERRIS,48034,85606,Mainland,Terre ferme,4834,TOWNSHIP OF,CANTON DE,EAST FERRIS,EAST FERRIS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8497,0,0
319585651,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF HARLEY,CANTON DE HARLEY,54026,90610,Mainland,Terre ferme,5426,TOWNSHIP OF,CANTON DE,HARLEY,HARLEY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8513,0,0
319585834,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF CAMBRIDGE,CITÉ DE CAMBRIDGE,30006,25101,Mainland,Terre ferme,3006,CITY OF,CITÉ DE,CAMBRIDGE,CAMBRIDGE,,REGIONAL MUNICIPALITY OF WATERLOO,MUNICIPALITÉ RÉGIONALE DE WATERLOO,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8529,0,0
319585811,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF BRAMPTON,CITÉ DE BRAMPTON,21010,21101,Mainland,Terre ferme,2110,CITY OF,CITÉ DE,BRAMPTON,BRAMPTON,,REGIONAL MUNICIPALITY OF PEEL,MUNICIPALITÉ RÉGIONALE DE PEEL,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8545,0,0
319585701,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF ORANGEVILLE,VILLE D'ORANGEVILLE,22014,43401,Mainland,Terre ferme,2214,TOWN OF,VILLE DE,ORANGEVILLE,ORANGEVILLE,,COUNTY OF DUFFERIN,COMTÉ DE DUFFERIN,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8561,0,0
319585685,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF NIAGARA FALLS,CITÉ DE NIAGARA FALLS,26043,18101,Islands,Îles,2725,CITY OF,CITÉ DE,NIAGARA FALLS,NIAGARA FALLS,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8577,0,0
319586195,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF CENTRAL MANITOULIN,MUNICIPALITÉ DE CENTRAL MANITOULIN,51009,83613,Mainland,Terre ferme,5104,MUNICIPALITY OF,MUNICIPALITÉ DE,CENTRAL MANITOULIN,CENTRAL MANITOULIN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8593,0,0
319586215,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF DESERONTO,VILLE DE DESERONTO,12002,51401,Mainland,Terre ferme,1202,TOWN OF,VILLE DE,DESERONTO,DESERONTO,,COUNTY OF HASTINGS,COMTÉ DE HASTINGS,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8609,0,0
319586040,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF SARNIA,CITÉ DE SARNIA,38030,54102,Islands,Îles,3829,CITY OF,CITÉ DE,SARNIA,SARNIA,,COUNTY OF LAMBTON,COMTÉ DE LAMBTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8625,0,0
319585976,Single Tier Municipality,Municipalités à palier unique,CITY OF BROCKVILLE,CITÉ DE BROCKVILLE,7015,56101,Mainland,Terre ferme,802,CITY OF,CITÉ DE,BROCKVILLE,BROCKVILLE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8641,0,0
319585801,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF MADOC,CANTON DE MADOC,12036,51610,Mainland,Terre ferme,1236,TOWNSHIP OF,CANTON DE,MADOC,MADOC,,COUNTY OF HASTINGS,COMTÉ DE HASTINGS,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8657,0,0
319585908,Single Tier Municipality,Municipalités à palier unique,CITY OF STRATFORD,CITÉ DE STRATFORD,31011,65101,Mainland,Terre ferme,3111,CITY OF,CITÉ DE,STRATFORD,STRATFORD,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8673,0,0
319586043,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF RENFREW,VILLE DE RENFREW,47048,69404,Mainland,Terre ferme,4748,TOWN OF,VILLE DE,RENFREW,RENFREW,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8689,0,0
319585835,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF LEEDS AND THE THOUSAND ISLANDS,CANTON DE LEEDS AND THE THOUSAND ISLANDS,7019,56621,Mainland,Terre ferme,812,TOWNSHIP OF,CANTON DE,LEEDS AND THE THOUSAND ISLANDS,LEEDS AND THE THOUSAND ISLANDS,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8705,0,0
319585921,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF MALAHIDE,CANTON DE MALAHIDE,34007,44612,Water,Eau,3408,TOWNSHIP OF,CANTON DE,MALAHIDE,MALAHIDE,,COUNTY OF ELGIN,COMTÉ D'ELGIN,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8721,0,0
319586210,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF GEORGIAN BLUFFS,CANTON DE GEORGIAN BLUFFS,42055,47622,Islands,Îles,4203,TOWNSHIP OF,CANTON DE,GEORGIAN BLUFFS,GEORGIAN BLUFFS,,COUNTY OF GREY,COMTÉ DE GREY,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8737,0,0
319586061,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF ORO-MEDONTE,CANTON D'ORO-MEDONTE,43047,70621,Islands,Îles,4346,TOWNSHIP OF,CANTON DE,ORO-MEDONTE,ORO-MEDONTE,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8753,0,0
319585752,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF PERTH SOUTH,CANTON DE PERTH SOUTH,31008,65613,Mainland,Terre ferme,3120,TOWNSHIP OF,CANTON DE,PERTH SOUTH,PERTH SOUTH,,COUNTY OF PERTH,COMTÉ DE PERTH,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8769,0,0
319585851,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF CLARENCE-ROCKLAND,CITÉ DE CLARENCE-ROCKLAND,2036,67101,Water,Eau,316,CITY OF,CITÉ DE,CLARENCE-ROCKLAND,CLARENCE-ROCKLAND,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,COMTÉS UNIS DE PRESCOTT AND RUSSELL,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8785,0,0
319585744,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF COLLINGWOOD,VILLE DE COLLINGWOOD,43031,70403,Islands,Îles,4331,TOWN OF,VILLE DE,COLLINGWOOD,COLLINGWOOD,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8801,0,0
319585874,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF NORTHERN BRUCE PENINSULA,MUNICIPALITÉ DE NORTHERN BRUCE PENINSULA,41061,41623,Water,Eau,4109,MUNICIPALITY OF,MUNICIPALITÉ DE,NORTHERN BRUCE PENINSULA,NORTHERN BRUCE PENINSULA,,COUNTY OF BRUCE,COMTÉ DE BRUCE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8817,0,0
319585802,Single Tier Municipality,Municipalités à palier unique,CITY OF TORONTO,CITÉ DE TORONTO,20002,1106,Islands,Îles,1999,CITY OF,CITÉ DE,TORONTO,TORONTO,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8833,0,0
319586109,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF NORTH GRENVILLE,MUNICIPALITÉ DE NORTH GRENVILLE,7055,56617,Mainland,Terre ferme,719,MUNICIPALITY OF,MUNICIPALITÉ DE,NORTH GRENVILLE,NORTH GRENVILLE,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8849,0,0
319585639,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF JOCELYN,CANTON DE JOCELYN,57001,80604,Water,Eau,5701,TOWNSHIP OF,CANTON DE,JOCELYN,JOCELYN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8865,0,0
319585650,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF NEW TECUMSETH,VILLE DE NEW TECUMSETH,43025,70411,Mainland,Terre ferme,4324,TOWN OF,VILLE DE,NEW TECUMSETH,NEW TECUMSETH,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8881,0,0
319585686,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF SABLES-SPANISH RIVERS,CANTON DE SABLES-SPANISH RIVERS,52019,88621,Islands,Îles,5218,TOWNSHIP OF,CANTON DE,SABLES-SPANISH RIVERS,SABLES-SPANISH RIVERS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8897,0,0
319586065,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF DEEP RIVER,VILLE DE DEEP RIVER,47096,69402,Mainland,Terre ferme,4796,TOWN OF,VILLE DE,DEEP RIVER,DEEP RIVER,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8913,0,0
319585881,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF WAWA,MUNICIPALITÉ DE WAWA,57076,80608,Mainland,Terre ferme,5776,MUNICIPALITY OF,MUNICIPALITÉ DE,WAWA,WAWA,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8929,0,0
319585631,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF DAWSON,CANTON DE DAWSON,59040,87613,Mainland,Terre ferme,5934,TOWNSHIP OF,CANTON DE,DAWSON,DAWSON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8945,0,0
319586146,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF EAR FALLS,CANTON D'EAR FALLS,60042,82605,Mainland,Terre ferme,6042,TOWNSHIP OF,CANTON DE,EAR FALLS,EAR FALLS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8961,0,0
319585853,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF CHAPPLE,CANTON DE CHAPPLE,59024,87605,Islands,Îles,5924,TOWNSHIP OF,CANTON DE,CHAPPLE,CHAPPLE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8977,0,0
319585647,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF OTONABEE-SOUTH MONAGHAN,CANTON D'OTONABEE-SOUTH MONAGHAN,15005,66621,Mainland,Terre ferme,1506,TOWNSHIP OF,CANTON DE,OTONABEE-SOUTH MONAGHAN,OTONABEE-SOUTH MONAGHAN,,COUNTY OF PETERBOROUGH,COMTÉ DE PETERBOROUGH,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,8993,0,0
319585837,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF GODERICH,VILLE DE GODERICH,40028,52403,Islands,Îles,4028,TOWN OF,VILLE DE,GODERICH,GODERICH,,COUNTY OF HURON,COMTÉ DE HURON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9009,0,0
319585990,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF WEST GREY,MUNICIPALITÉ DE WEST GREY,42004,47624,Mainland,Terre ferme,4205,MUNICIPALITY OF,MUNICIPALITÉ DE,WEST GREY,WEST GREY,,COUNTY OF GREY,COMTÉ DE GREY,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9025,0,0
319585935,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF TAY,CANTON DE TAY,43070,70625,Mainland,Terre ferme,4353,TOWNSHIP OF,CANTON DE,TAY,TAY,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9041,0,0
319585684,Single Tier Municipality,Municipalités à palier unique,CITY OF HAMILTON,CITÉ DE HAMILTON,25005,16103,Mainland,Terre ferme,2518,CITY OF,CITÉ DE,HAMILTON,HAMILTON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9057,0,0
319585821,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF DOURO-DUMMER,CANTON DE DOURO-DUMMER,15021,66618,Mainland,Terre ferme,1522,TOWNSHIP OF,CANTON DE,DOURO-DUMMER,DOURO-DUMMER,,COUNTY OF PETERBOROUGH,COMTÉ DE PETERBOROUGH,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9073,0,0
319586167,Single Tier Municipality,Municipalités à palier unique,TOWN OF BRUCE MINES,VILLE DE BRUCE MINES,57021,80402,Islands,Îles,5721,TOWN OF,VILLE DE,BRUCE MINES,BRUCE MINES,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9089,0,0
319585668,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF KING,CANTON DE KING,19049,27603,Mainland,Terre ferme,1949,TOWNSHIP OF,CANTON DE,KING,KING,,REGIONAL MUNICIPALITY OF YORK,MUNICIPALITÉ RÉGIONALE DE YORK,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9105,0,0
319585748,Single Tier Municipality,Municipalités à palier unique,CITY OF TORONTO,CITÉ DE TORONTO,20002,1106,Water,Eau,1999,CITY OF,CITÉ DE,TORONTO,TORONTO,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9121,0,0
319586173,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF ALBERTON,CANTON D'ALBERTON,59011,87601,Islands,Îles,5911,TOWNSHIP OF,CANTON DE,ALBERTON,ALBERTON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9137,0,0
319585884,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF EAST GWILLIMBURY,VILLE D'EAST GWILLIMBURY,19054,27407,Mainland,Terre ferme,1954,TOWN OF,VILLE DE,EAST GWILLIMBURY,EAST GWILLIMBURY,,REGIONAL MUNICIPALITY OF YORK,MUNICIPALITÉ RÉGIONALE DE YORK,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9153,0,0
319585780,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF WHITBY,VILLE DE WHITBY,18009,10404,Water,Eau,1809,TOWN OF,VILLE DE,WHITBY,WHITBY,,REGIONAL MUNICIPALITY OF DURHAM,REGIONAL MUNICIPALITÉ DE DURHAM,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9169,0,0
319585850,Single Tier Municipality,Municipalités à palier unique,CITY OF KINGSTON,CITÉ DE KINGSTON,10005,46102,Islands,Îles,1011,CITY OF,CITÉ DE,KINGSTON,KINGSTON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9185,0,0
319586039,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF LAKE OF THE WOODS,CANTON DE LAKE OF THE WOODS,59045,87614,Islands,Îles,5946,TOWNSHIP OF,CANTON DE,LAKE OF THE WOODS,LAKE OF THE WOODS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9201,0,0
319585938,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF COBOURG,VILLE DE COBOURG,14021,61403,Mainland,Terre ferme,1421,TOWN OF,VILLE DE,COBOURG,COBOURG,,COUNTY OF NORTHUMBERLAND,COMTÉ DE NORTHUMBERLAND,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9217,0,0
319585737,Single Tier Municipality,Municipalités à palier unique,CITY OF WINDSOR,CITÉ DE WINDSOR,37039,45101,Water,Eau,3739,CITY OF,CITÉ DE,WINDSOR,WINDSOR,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9233,0,0
319586301,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF PORT COLBORNE,CITÉ DE PORT COLBORNE,26011,18102,Mainland,Terre ferme,2711,CITY OF,CITÉ DE,PORT COLBORNE,PORT COLBORNE,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9249,0,0
319586008,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF BALDWIN,CANTON DE BALDWIN,52028,88601,Mainland,Terre ferme,5228,TOWNSHIP OF,CANTON DE,BALDWIN,BALDWIN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9265,0,0
319586169,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF ADMASTON/BROMLEY,CANTON D'ADMASTON / BROMLEY,47041,69631,Mainland,Terre ferme,4742,TOWNSHIP OF,CANTON DE,ADMASTON/BROMLEY,ADMASTON / BROMLEY,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9281,0,0
319586094,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF LAIRD,CANTON DE LAIRD,57011,80606,Water,Eau,5711,TOWNSHIP OF,CANTON DE,LAIRD,LAIRD,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9297,0,0
319586047,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF MIDLAND,VILLE DE MIDLAND,43074,70404,Islands,Îles,4374,TOWN OF,VILLE DE,MIDLAND,MIDLAND,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9313,0,0
319585959,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF CENTRAL ELGIN,MUNICIPALITÉ DE CENTRAL ELGIN,34015,44610,Mainland,Terre ferme,3418,MUNICIPALITY OF,MUNICIPALITÉ DE,CENTRAL ELGIN,CENTRAL ELGIN,,COUNTY OF ELGIN,COMTÉ D'ELGIN,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9329,0,0
319586222,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF LUCAN BIDDULPH,CANTON DE LUCAN BIDDULPH,39057,59617,Mainland,Terre ferme,3958,TOWNSHIP OF,CANTON DE,LUCAN BIDDULPH,LUCAN BIDDULPH,,COUNTY OF MIDDLESEX,COMTÉ DE MIDDLESEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9345,0,0
319585765,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF SEGUIN,CANTON DE SEGUIN,49003,86623,Mainland,Terre ferme,4903,TOWNSHIP OF,CANTON DE,SEGUIN,SEGUIN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9361,0,0
319585893,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF BRETHOUR,CANTON DE BRETHOUR,54032,90602,Mainland,Terre ferme,5432,TOWNSHIP OF,CANTON DE,BRETHOUR,BRETHOUR,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9377,0,0
319586281,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF SOUTH DUNDAS,MUNICIPALITÉ DE SOUTH DUNDAS,1016,71614,Water,Eau,506,MUNICIPALITY OF,MUNICIPALITÉ DE,SOUTH DUNDAS,SOUTH DUNDAS,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY","COMTÉS UNIS DE STORMONT, DUNDAS AND GLENGARRY",2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9393,0,0
319585704,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF SOUTH STORMONT,CANTON DE SOUTH STORMONT,1009,71618,Mainland,Terre ferme,406,TOWNSHIP OF,CANTON DE,SOUTH STORMONT,SOUTH STORMONT,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY","COMTÉS UNIS DE STORMONT, DUNDAS AND GLENGARRY",2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9409,0,0
319585734,Single Tier Municipality,Municipalités à palier unique,CITY OF BROCKVILLE,CITÉ DE BROCKVILLE,7015,56101,Islands,Îles,802,CITY OF,CITÉ DE,BROCKVILLE,BROCKVILLE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9425,0,0
319585690,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF CHAMPLAIN,CANTON DE CHAMPLAIN,2005,67613,Water,Eau,209,TOWNSHIP OF,CANTON DE,CHAMPLAIN,CHAMPLAIN,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,COMTÉS UNIS DE PRESCOTT AND RUSSELL,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9441,0,0
319585940,Single Tier Municipality,Municipalités à palier unique,VILLAGE OF SOUTH RIVER,VILLAGE DE SOUTH RIVER,49056,86504,Mainland,Terre ferme,4956,VILLAGE OF,VILLAGE DE,SOUTH RIVER,SOUTH RIVER,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9457,0,0
319586151,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF ORO-MEDONTE,CANTON D'ORO-MEDONTE,43047,70621,Water,Eau,4346,TOWNSHIP OF,CANTON DE,ORO-MEDONTE,ORO-MEDONTE,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,9473,0,0
